Name,Specialties,Gender,Language,Video_Visit,City,Zipcode,Total_Reviews,Overall_Ratings,Wait_Time_Score,Manner_Score,Level_1,Level_2,Doc_Urls
"Kenan Trebincevic, PT, MPT",Therapist,Male,English,True,New York,10019,22.0,5.0,4.77,4.91,0,0,https://www.zocdoc.com/professional/kenan-trebincevic-pt-mpt-206410
"Kenan Trebincevic, PT, MPT",Therapist,Male,Bosnian,True,New York,10019,22.0,5.0,4.77,4.91,0,1,https://www.zocdoc.com/professional/kenan-trebincevic-pt-mpt-206410
"Damaris Santiago-Singer, LMHC, NCC",Therapist,Female,English,True,New York,10016,,,,,0,0,https://www.zocdoc.com/professional/damaris-santiago-singer-lmhc-ncc-298285
"Damaris Santiago-Singer, LMHC, NCC",Therapist,Female,Spanish,True,New York,10016,,,,,0,1,https://www.zocdoc.com/professional/damaris-santiago-singer-lmhc-ncc-298285
"Debbie Merav, LMHC",Therapist,Female,English,True,New York,10018,,,,,0,0,https://www.zocdoc.com/professional/debbie-merav-lmhc-297616
"Dr. Christiana Nichols, MD",Pediatric Doctors,Female,English,False,New York,10030,71.0,4.76,3.84,4.74,0,0,https://www.zocdoc.com/doctor/christiana-nichols-md-123077
"Dr. Louis Angulo, DC",Chiropractor,Male,English,False,New York,10023,10.0,5.0,5.0,5.0,0,0,https://www.zocdoc.com/doctor/louis-angulo-dc-47332
"Dr. Louis Angulo, DC",Chiropractor,Male,Spanish,False,New York,10023,10.0,5.0,5.0,5.0,0,1,https://www.zocdoc.com/doctor/louis-angulo-dc-47332
"Dr. William Roman, MD",Psychiatrist,Male,English,False,Brooklyn,11221,34.0,4.47,4.88,4.33,0,0,https://www.zocdoc.com/doctor/william-roman-md-136884
"Dr. John Hansford, DMD",Dentist,Male,English,False,Brooklyn,11222,296.0,4.78,4.59,4.77,0,0,https://www.zocdoc.com/dentist/john-hansford-dmd-176531
"Dr. Nicolina Wawrin, MD",Pediatric Doctors,Female,English,False,Long Island City,11101,10.0,4.8,5.0,4.8,0,0,https://www.zocdoc.com/doctor/nicolina-wawrin-md-277700
"Dr. Keisha Bryant, MD",Internist,Female,English,True,Jamaica,11412,101.0,4.74,4.57,4.94,0,0,https://www.zocdoc.com/doctor/keisha-bryant-md-261106
"Dr. Stephanie Lacroix, DC",Chiropractor,Female,English,False,Brooklyn,11238,210.0,4.96,4.85,4.95,0,0,https://www.zocdoc.com/doctor/stephanie-lacroix-dc-187650
"Robin Bryant, PhD",Psychologist,Female,English,False,New York,10024,61.0,4.38,4.92,4.59,0,0,https://www.zocdoc.com/doctor/robin-bryant-phd-66553
"Swati Jagetia, LMHC",Therapist,Female,English,False,New York,10023,17.0,4.59,5.0,4.8,0,0,https://www.zocdoc.com/professional/swati-jagetia-lmhc-163792
"Keven Duffy, LCSW",Therapist,Female,English,True,New York,10007,16.0,5.0,5.0,5.0,0,0,https://www.zocdoc.com/professional/keven-duffy-lcsw-238008
"Gabbie Regalado, PhD",Psychologist,Female,English,False,Brooklyn,11242,,,,,0,0,https://www.zocdoc.com/doctor/gabbie-regalado-phd-288402
"Lindsey Wright, NP, MSN",Nurse Practitioner,Female,English,True,New York,,9.0,5.0,4.89,4.89,0,0,https://www.zocdoc.com/doctor/lindsey-wright-np-msn-284980
"Dr. Elina Kats, DDS",Dentist,Female,English,False,Jackson Heights,11372,656.0,4.81,4.12,4.84,0,0,https://www.zocdoc.com/dentist/elina-kats-dds-54044
"Dr. Elina Kats, DDS",Dentist,Female,Spanish,False,Jackson Heights,11372,656.0,4.81,4.12,4.84,0,1,https://www.zocdoc.com/dentist/elina-kats-dds-54044
"Dr. Elina Kats, DDS",Dentist,Female,Russian,False,Jackson Heights,11372,656.0,4.81,4.12,4.84,0,2,https://www.zocdoc.com/dentist/elina-kats-dds-54044
"Ann Green, NP",Nurse Practitioner,Female,English,True,New York,10001,16.0,4.81,5.0,4.75,0,0,https://www.zocdoc.com/doctor/ann-green-np-203791
"Dr. Anam Khalid, DDS",Dentist,Female,English,False,New York,10033,11.0,4.91,3.8,4.9,0,0,https://www.zocdoc.com/dentist/anam-khalid-dds-288807
"Dr. Jeffrey Kaplan, MD",Surgeon,Male,English,False,New York,10022,131.0,4.81,4.53,4.86,0,0,https://www.zocdoc.com/doctor/jeffrey-kaplan-md-38458
"Dr. Jeffrey Kaplan, MD",Surgeon,Male,Spanish,False,New York,10022,131.0,4.81,4.53,4.86,0,1,https://www.zocdoc.com/doctor/jeffrey-kaplan-md-38458
"Dr. Jeffrey Kaplan, MD",Surgeon,Male,Polish,False,New York,10022,131.0,4.81,4.53,4.86,0,2,https://www.zocdoc.com/doctor/jeffrey-kaplan-md-38458
"Dr. Beth Caunitz, DDS",Dentist,Female,English,False,New York,10016,128.0,4.9,4.93,4.94,0,0,https://www.zocdoc.com/dentist/beth-caunitz-dds-70117
"Dr. Beth Caunitz, DDS",Dentist,Female,Spanish,False,New York,10016,128.0,4.9,4.93,4.94,0,1,https://www.zocdoc.com/dentist/beth-caunitz-dds-70117
"Dr. Ameer Ahmed, MD",Specialist,Male,English,False,Staten Island,10314,,5.0,4.5,5.0,0,0,https://www.zocdoc.com/doctor/ameer-ahmed-md-294874
"Dr. Ameer Ahmed, MD",Specialist,Male,Spanish,False,Staten Island,10314,,5.0,4.5,5.0,0,1,https://www.zocdoc.com/doctor/ameer-ahmed-md-294874
"Dr. Ameer Ahmed, MD",Specialist,Male,Hindi,False,Staten Island,10314,,5.0,4.5,5.0,0,2,https://www.zocdoc.com/doctor/ameer-ahmed-md-294874
"Dr. Ameer Ahmed, MD",Specialist,Male,Urdu,False,Staten Island,10314,,5.0,4.5,5.0,0,3,https://www.zocdoc.com/doctor/ameer-ahmed-md-294874
"Dr. Ameer Ahmed, MD",General Doctor,Male,English,False,Staten Island,10314,,5.0,4.5,5.0,1,0,https://www.zocdoc.com/doctor/ameer-ahmed-md-294874
"Dr. Ameer Ahmed, MD",General Doctor,Male,Spanish,False,Staten Island,10314,,5.0,4.5,5.0,1,1,https://www.zocdoc.com/doctor/ameer-ahmed-md-294874
"Dr. Ameer Ahmed, MD",General Doctor,Male,Hindi,False,Staten Island,10314,,5.0,4.5,5.0,1,2,https://www.zocdoc.com/doctor/ameer-ahmed-md-294874
"Dr. Ameer Ahmed, MD",General Doctor,Male,Urdu,False,Staten Island,10314,,5.0,4.5,5.0,1,3,https://www.zocdoc.com/doctor/ameer-ahmed-md-294874
"Dr. Rachel Barr, MD",OB-GYN,Female,English,False,New York,10017,1362.0,4.69,4.16,4.74,0,0,https://www.zocdoc.com/doctor/rachel-barr-md-293800
"Dr. Daniel Gattegno, DMD",Dentist,Male,English,False,New York,10024,980.0,4.58,4.68,4.65,0,0,https://www.zocdoc.com/dentist/daniel-gattegno-dmd-59435
"Dr. Daniel Gattegno, DMD",Dentist,Male,Spanish,False,New York,10024,980.0,4.58,4.68,4.65,0,1,https://www.zocdoc.com/dentist/daniel-gattegno-dmd-59435
"Dr. Daniel Gattegno, DMD",Dentist,Male,Greek,False,New York,10024,980.0,4.58,4.68,4.65,0,2,https://www.zocdoc.com/dentist/daniel-gattegno-dmd-59435
"Dr. Adam Cohen, MD",Surgeon,Male,English,True,New York,10022,202.0,4.81,4.47,4.81,0,0,https://www.zocdoc.com/doctor/adam-cohen-md-165944
"Vitaliy Gavrylyuk, NP",Nurse Practitioner,Male,English,False,Glendale,11385,13.0,5.0,4.4,5.0,0,0,https://www.zocdoc.com/doctor/vitaliy-gavrylyuk-np-290589
"Vitaliy Gavrylyuk, NP",Nurse Practitioner,Male,Russian,False,Glendale,11385,13.0,5.0,4.4,5.0,0,1,https://www.zocdoc.com/doctor/vitaliy-gavrylyuk-np-290589
"Vitaliy Gavrylyuk, NP",Nurse Practitioner,Male,Polish,False,Glendale,11385,13.0,5.0,4.4,5.0,0,2,https://www.zocdoc.com/doctor/vitaliy-gavrylyuk-np-290589
"Vitaliy Gavrylyuk, NP",Nurse Practitioner,Male,Ukrainian,False,Glendale,11385,13.0,5.0,4.4,5.0,0,3,https://www.zocdoc.com/doctor/vitaliy-gavrylyuk-np-290589
"Dr. Gulam Khan, MD",Gastroenterologist,Male,English,False,Brooklyn,11230,183.0,4.75,4.21,4.76,0,0,https://www.zocdoc.com/doctor/gulam-khan-md-48625
"Dr. Gulam Khan, MD",Gastroenterologist,Male,Hindi,False,Brooklyn,11230,183.0,4.75,4.21,4.76,0,1,https://www.zocdoc.com/doctor/gulam-khan-md-48625
"Dr. Gulam Khan, MD",Gastroenterologist,Male,Urdu,False,Brooklyn,11230,183.0,4.75,4.21,4.76,0,2,https://www.zocdoc.com/doctor/gulam-khan-md-48625
"Elizabeth Durovich, PMHNP-BC",Nurse Practitioner,Female,English,True,New York,10022,8.0,5.0,4.5,5.0,0,0,https://www.zocdoc.com/doctor/elizabeth-durovich-pmhnp-bc-294987
"Elizabeth Durovich, PMHNP-BC",Nurse Practitioner,Female,Spanish,True,New York,10022,8.0,5.0,4.5,5.0,0,1,https://www.zocdoc.com/doctor/elizabeth-durovich-pmhnp-bc-294987
"Dr. Nadine Kaskas, MD",Dermatologist,Female,English,True,New York,,19.0,5.0,4.87,5.0,0,0,https://www.zocdoc.com/doctor/nadine-kaskas-md-292358
"Leonard Ruder, CSW, LCSW",Therapist,Male,English,False,New York,,47.0,4.85,4.66,4.89,0,0,https://www.zocdoc.com/professional/leonard-ruder-csw-lcsw-52650
"Kathleen O'Donnell-Pickert, OTR",Therapist,Female,English,False,New York,10007,15.0,5.0,4.93,4.93,0,0,https://www.zocdoc.com/professional/kathleen-odonnell-pickert-otr-220693
"Dr. Matthew Dong, MD",Surgeon,Male,English,False,New York,10029,,,,,0,0,https://www.zocdoc.com/doctor/matthew-dong-md-243798
"Limor Aberman Weinstein, LMHC",Therapist,Female,English,True,New York,10028,,,,,0,0,https://www.zocdoc.com/professional/limor-aberman-weinstein-lmhc-297421
"Limor Aberman Weinstein, LMHC",Therapist,Female,Hebrew,True,New York,10028,,,,,0,1,https://www.zocdoc.com/professional/limor-aberman-weinstein-lmhc-297421
"Morgan Dominguez, MA",Therapist,Female,English,False,New York,10016,,,,,0,0,https://www.zocdoc.com/professional/morgan-dominguez-ma-297699
"Emily Collins, LCSW",Therapist,Female,English,True,New York,10006,,,,,0,0,https://www.zocdoc.com/professional/emily-collins-lcsw-286264
"Sylvia Gindy, PsyD",Psychologist,Female,English,True,New York,10016,22.0,4.91,4.85,4.95,0,0,https://www.zocdoc.com/professional/sylvia-gindy-psyd-282826
"Sylvia Gindy, PsyD",Therapist,Female,English,True,New York,10016,22.0,4.91,4.85,4.95,1,0,https://www.zocdoc.com/professional/sylvia-gindy-psyd-282826
"Rebekah Wotman, NP",Nurse Practitioner,Female,English,False,New York,10022,7.0,5.0,4.86,5.0,0,0,https://www.zocdoc.com/doctor/rebekah-wotman-np-288591
"Dr. Charles Paolino, DO",Internist,Male,English,True,New York,10021,473.0,4.89,4.6,4.91,0,0,https://www.zocdoc.com/doctor/charles-paolino-do-29756
"Dr. Charles Paolino, DO",General Doctor,Male,English,True,New York,10021,473.0,4.89,4.6,4.91,1,0,https://www.zocdoc.com/doctor/charles-paolino-do-29756
"Dr. Marino Kambourakis, DC",Chiropractor,Male,English,False,New York,10004,32.0,4.88,4.88,4.88,0,0,https://www.zocdoc.com/doctor/marino-kambourakis-dc-290682
"Ellen Kolman, PA",General Doctor,Female,English,False,New York,10016,11.0,4.91,4.6,4.9,0,0,https://www.zocdoc.com/doctor/ellen-kolman-pa-288330
"Dr. Serge Glazebnik, DDS, MS",Dentist,Male,English,False,Brooklyn,11235,37.0,4.41,4.5,4.42,0,0,https://www.zocdoc.com/dentist/serge-glazebnik-dds-ms-170137
"Dr. Serge Glazebnik, DDS, MS",Dentist,Male,Russian,False,Brooklyn,11235,37.0,4.41,4.5,4.42,0,1,https://www.zocdoc.com/dentist/serge-glazebnik-dds-ms-170137
"Sarah Barninka, OTR",Therapist,Female,English,False,Brooklyn,11204,,,,,0,0,https://www.zocdoc.com/professional/sarah-barninka-otr-288431
"Dr. Gregory Levitin, MD",Otolaryngologist,Male,English,True,New York,,703.0,4.75,4.26,4.78,1,0,https://www.zocdoc.com/doctor/gregory-levitin-md-6828
"Dr. Gregory Levitin, MD",Otolaryngologist,Male,Spanish,True,New York,,703.0,4.75,4.26,4.78,1,1,https://www.zocdoc.com/doctor/gregory-levitin-md-6828
"Dr. Justin Varghese, MD",Internist,Male,English,False,Bronx,10458,24.0,5.0,3.38,4.88,0,0,https://www.zocdoc.com/doctor/justin-varghese-md-186455
"Dr. Justin Varghese, MD",General Doctor,Male,English,False,Bronx,10458,24.0,5.0,3.38,4.88,1,0,https://www.zocdoc.com/doctor/justin-varghese-md-186455
"Dr. Jerry Blaivas, MD",Surgeon,Male,English,True,New York,,11.0,5.0,4.7,5.0,0,0,https://www.zocdoc.com/doctor/jerry-blaivas-md-283483
"Dr. Jerry Blaivas, MD", Urologist,Male,English,True,New York,,11.0,5.0,4.7,5.0,1,0,https://www.zocdoc.com/doctor/jerry-blaivas-md-283483
"Dr. Mikhail Kogan, MD",Anesthesiologist,Male,English,False,Rego Park,11374,31.0,3.87,3.74,4.0,0,0,https://www.zocdoc.com/doctor/mikhail-kogan-md-67803
"Dr. Mikhail Kogan, MD",Anesthesiologist,Male,Russian,False,Rego Park,11374,31.0,3.87,3.74,4.0,0,1,https://www.zocdoc.com/doctor/mikhail-kogan-md-67803
"Dr. Mikhail Kogan, MD",Specialist,Male,English,False,Rego Park,11374,31.0,3.87,3.74,4.0,1,0,https://www.zocdoc.com/doctor/mikhail-kogan-md-67803
"Dr. Mikhail Kogan, MD",Specialist,Male,Russian,False,Rego Park,11374,31.0,3.87,3.74,4.0,1,1,https://www.zocdoc.com/doctor/mikhail-kogan-md-67803
"Dr. Anastasios Papanagnou, MD",Nephrologist,Male,English,True,New York,,25.0,4.84,4.63,4.92,0,0,https://www.zocdoc.com/doctor/anastasios-papanagnou-md-286922
"Dr. Anastasios Papanagnou, MD",Internist,Male,English,True,New York,,25.0,4.84,4.63,4.92,1,0,https://www.zocdoc.com/doctor/anastasios-papanagnou-md-286922
"Dr. Harsha Reddy, MD",Surgeon,Male,English,False,New York,10013,103.0,4.84,4.42,4.89,0,0,https://www.zocdoc.com/doctor/harsha-reddy-md-19399
"Dr. Harsha Reddy, MD",Surgeon,Male,Spanish,False,New York,10013,103.0,4.84,4.42,4.89,0,1,https://www.zocdoc.com/doctor/harsha-reddy-md-19399
"Dr. Harsha Reddy, MD",Surgeon,Male,Telugu,False,New York,10013,103.0,4.84,4.42,4.89,0,2,https://www.zocdoc.com/doctor/harsha-reddy-md-19399
"Dr. Harsha Reddy, MD",Eye Doctor,Male,English,False,New York,10013,103.0,4.84,4.42,4.89,1,0,https://www.zocdoc.com/doctor/harsha-reddy-md-19399
"Dr. Harsha Reddy, MD",Eye Doctor,Male,Spanish,False,New York,10013,103.0,4.84,4.42,4.89,1,1,https://www.zocdoc.com/doctor/harsha-reddy-md-19399
"Dr. Harsha Reddy, MD",Eye Doctor,Male,Telugu,False,New York,10013,103.0,4.84,4.42,4.89,1,2,https://www.zocdoc.com/doctor/harsha-reddy-md-19399
"Dr. Shreshtha Ramanlal, DMD",Dentist,Female,English,False,New York,10019,16.0,5.0,4.87,5.0,0,0,https://www.zocdoc.com/dentist/shreshtha-ramanlal-dmd-294213
"Dr. Mark Kogan, DMD",Dentist,Male,English,False,New York,10017,229.0,4.92,4.85,4.94,0,0,https://www.zocdoc.com/dentist/mark-kogan-dmd-247179
"Dr. Mark Kogan, DMD",Specialist,Male,English,False,New York,10017,229.0,4.92,4.85,4.94,2,0,https://www.zocdoc.com/dentist/mark-kogan-dmd-247179
"Dr. Stuart Feinstein, MD, FAAP",Pediatric Doctors,Male,English,False,Elmont,11003,265.0,4.91,4.26,4.82,0,0,https://www.zocdoc.com/doctor/stuart-feinstein-faap-md-10568
"Dr. Stuart Feinstein, MD, FAAP",Pediatric Doctors,Male,Spanish,False,Elmont,11003,265.0,4.91,4.26,4.82,0,1,https://www.zocdoc.com/doctor/stuart-feinstein-faap-md-10568
"Daniel Yoo, DPT, PT",Therapist,Male,English,True,New York,,57.0,4.86,4.82,4.85,0,0,https://www.zocdoc.com/professional/daniel-yoo-dpt-pt-164350
"Daniel Yoo, DPT, PT",Therapist,Male,Korean,True,New York,,57.0,4.86,4.82,4.85,0,1,https://www.zocdoc.com/professional/daniel-yoo-dpt-pt-164350
"Dr. Craig Nobert, MD",Urologist,Male,English,True,New York,,92.0,4.58,3.82,4.67,0,0,https://www.zocdoc.com/doctor/craig-nobert-md-283879
"Natalia Rodriguez, PT",Therapist,Female,English,False,New York,10023,4.0,5.0,5.0,5.0,0,0,https://www.zocdoc.com/professional/natalia-rodriguez-pt-289270
"Dr. Ezra Moche, DMD",Dentist,Male,English,False,New York,10019,193.0,4.97,4.91,4.98,0,0,https://www.zocdoc.com/dentist/ezra-moche-dmd-58817
"Dr. Ezra Moche, DMD",Dentist,Male,Spanish,False,New York,10019,193.0,4.97,4.91,4.98,0,1,https://www.zocdoc.com/dentist/ezra-moche-dmd-58817
"Dr. Ezra Moche, DMD",Dentist,Male,Hebrew,False,New York,10019,193.0,4.97,4.91,4.98,0,2,https://www.zocdoc.com/dentist/ezra-moche-dmd-58817
"Dr. Ezra Moche, DMD",Dentist,Male,Arabic,False,New York,10019,193.0,4.97,4.91,4.98,0,3,https://www.zocdoc.com/dentist/ezra-moche-dmd-58817
"Dr. Ezra Moche, DMD",Dentist,Male,Japanese,False,New York,10019,193.0,4.97,4.91,4.98,0,4,https://www.zocdoc.com/dentist/ezra-moche-dmd-58817
"Shelby (Asher) Muhammedi, LCSW",Therapist,Female,English,True,New York,,,,,,0,0,https://www.zocdoc.com/professional/shelby-asher-muhammedi-lcsw-298675
"Dr. Rajpal Chopra, MD",Endocrinologist,Male,English,False,Forest Hills,11375,5.0,5.0,4.4,5.0,0,0,https://www.zocdoc.com/doctor/rajpal-chopra-md-260339
"Carrie Capstick, PhD",Psychologist,Female,English,False,New York,10028,20.0,4.95,5.0,5.0,0,0,https://www.zocdoc.com/doctor/carrie-capstick-phd-38945
"Elizabeth Santo, DPT",Therapist,Female,English,True,New York,10011,12.0,5.0,4.91,5.0,0,0,https://www.zocdoc.com/professional/elizabeth-santo-dpt-286494
"Dr. Lisa Anthony, MD",Dermatologist,Female,English,True,New York,,392.0,4.77,4.6,4.79,0,0,https://www.zocdoc.com/doctor/lisa-anthony-md-169749
"Dr. Demetrios Paidoussis, MD",General Doctor,Male,English,False,Forest Hills,11375,32.0,5.0,4.81,5.0,0,0,https://www.zocdoc.com/doctor/demetrios-paidoussis-md-284948
"Dr. Vishal Saggar, MD",Dermatologist,Male,English,True,New York,10003,78.0,4.96,4.97,5.0,0,0,https://www.zocdoc.com/doctor/vishal-saggar-md-292349
"Svetlana Pyatigorskaya, FNP",Nurse Practitioner,Female,English,True,Brooklyn,11226,6.0,4.33,4.17,4.67,0,0,https://www.zocdoc.com/doctor/svetlana-pyatigorskaya-fnp-297314
"Dr. Jeffrey Knemoller, DPM",Podiatrist,Male,English,False,New York,10010,,3.0,3.0,3.0,0,0,https://www.zocdoc.com/doctor/jeffrey-knemoller-dpm-290730
"Dr. Angela Beckford, MD, MPH",Dermatologist,Female,English,False,Clark,07066,59.0,4.41,4.11,4.56,0,0,https://www.zocdoc.com/doctor/angela-beckford-md-mph-186084
"Dr. Tammy Chen, DDS",Dentist,Female,English,False,New York,10019,318.0,4.97,4.97,4.98,0,0,https://www.zocdoc.com/dentist/tammy-chen-dds-134831
"Dr. Tammy Chen, DDS",Dentist,Female,Chinese (Mandarin),False,New York,10019,318.0,4.97,4.97,4.98,0,1,https://www.zocdoc.com/dentist/tammy-chen-dds-134831
"Dr. Tammy Chen, DDS",Dentist,Female,Taiwanese,False,New York,10019,318.0,4.97,4.97,4.98,0,2,https://www.zocdoc.com/dentist/tammy-chen-dds-134831
"Dr. Ariel Nassim, DO",Specialist,Male,English,False,Flushing,11355,152.0,4.95,4.15,4.95,0,0,https://www.zocdoc.com/doctor/ariel-nassim-do-176814
"Dr. Ariel Nassim, DO",Specialist,Male,Spanish,False,Flushing,11355,152.0,4.95,4.15,4.95,0,1,https://www.zocdoc.com/doctor/ariel-nassim-do-176814
"Dr. Ariel Nassim, DO",Specialist,Male,Farsi,False,Flushing,11355,152.0,4.95,4.15,4.95,0,2,https://www.zocdoc.com/doctor/ariel-nassim-do-176814
"Dr. Ariel Nassim, DO",Internist,Male,English,False,Flushing,11355,152.0,4.95,4.15,4.95,1,0,https://www.zocdoc.com/doctor/ariel-nassim-do-176814
"Dr. Ariel Nassim, DO",Internist,Male,Spanish,False,Flushing,11355,152.0,4.95,4.15,4.95,1,1,https://www.zocdoc.com/doctor/ariel-nassim-do-176814
"Dr. Ariel Nassim, DO",Internist,Male,Farsi,False,Flushing,11355,152.0,4.95,4.15,4.95,1,2,https://www.zocdoc.com/doctor/ariel-nassim-do-176814
"Dr. Ariel Nassim, DO",General Doctor,Male,English,False,Flushing,11355,152.0,4.95,4.15,4.95,2,0,https://www.zocdoc.com/doctor/ariel-nassim-do-176814
"Dr. Ariel Nassim, DO",General Doctor,Male,Spanish,False,Flushing,11355,152.0,4.95,4.15,4.95,2,1,https://www.zocdoc.com/doctor/ariel-nassim-do-176814
"Dr. Ariel Nassim, DO",General Doctor,Male,Farsi,False,Flushing,11355,152.0,4.95,4.15,4.95,2,2,https://www.zocdoc.com/doctor/ariel-nassim-do-176814
"Dr. Edward Adler, MD",Surgeon,Male,English,False,New York,10019,13.0,4.69,4.58,4.67,0,0,https://www.zocdoc.com/doctor/edward-adler-md-279080
"Dr. Christian Carollo, DC",Chiropractor,Male,English,False,New York,10004,24.0,5.0,4.75,4.96,0,0,https://www.zocdoc.com/doctor/christian-carollo-dc-236654
"Dr. Christian Carollo, DC",Chiropractor,Male,Italian,False,New York,10004,24.0,5.0,4.75,4.96,0,1,https://www.zocdoc.com/doctor/christian-carollo-dc-236654
"Dr. Irina Petrenko, MD",Specialist,Female,English,False,Brooklyn,11235,24.0,4.63,4.26,4.87,0,0,https://www.zocdoc.com/doctor/irina-petrenko-md-195056
"Dr. Irina Petrenko, MD",Specialist,Female,Russian,False,Brooklyn,11235,24.0,4.63,4.26,4.87,0,1,https://www.zocdoc.com/doctor/irina-petrenko-md-195056
"Dr. Albert Kramer, MD",Gastroenterologist,Male,English,True,Bronx,10458,,,,,0,0,https://www.zocdoc.com/doctor/albert-kramer-md-287055
"Dr. York Sing Chan, DO",Internist,Male,English,False,Brooklyn,11229,691.0,4.96,4.67,4.97,0,0,https://www.zocdoc.com/doctor/york-sing-chan-do-108802
"Dr. York Sing Chan, DO",Internist,Male,Chinese (Mandarin),False,Brooklyn,11229,691.0,4.96,4.67,4.97,0,1,https://www.zocdoc.com/doctor/york-sing-chan-do-108802
"Dr. York Sing Chan, DO",Internist,Male,Chinese (Cantonese),False,Brooklyn,11229,691.0,4.96,4.67,4.97,0,2,https://www.zocdoc.com/doctor/york-sing-chan-do-108802
"Dr. Yaacov Weiss, MD",Internist,Male,English,False,New York,10016,128.0,4.89,4.22,4.93,0,0,https://www.zocdoc.com/doctor/yaacov-weiss-md-108610
"Dr. Yaacov Weiss, MD",Internist,Male,Hebrew,False,New York,10016,128.0,4.89,4.22,4.93,0,1,https://www.zocdoc.com/doctor/yaacov-weiss-md-108610
"Dr. Yaacov Weiss, MD",Internist,Male,Yiddish,False,New York,10016,128.0,4.89,4.22,4.93,0,2,https://www.zocdoc.com/doctor/yaacov-weiss-md-108610
"Dr. Yaacov Weiss, MD",General Doctor,Male,English,False,New York,10016,128.0,4.89,4.22,4.93,1,0,https://www.zocdoc.com/doctor/yaacov-weiss-md-108610
"Dr. Yaacov Weiss, MD",General Doctor,Male,Hebrew,False,New York,10016,128.0,4.89,4.22,4.93,1,1,https://www.zocdoc.com/doctor/yaacov-weiss-md-108610
"Dr. Yaacov Weiss, MD",General Doctor,Male,Yiddish,False,New York,10016,128.0,4.89,4.22,4.93,1,2,https://www.zocdoc.com/doctor/yaacov-weiss-md-108610
"Dr. Guy Guerriero, DC",Chiropractor,Male,English,False,New York,10012,38.0,4.82,4.91,4.86,0,0,https://www.zocdoc.com/doctor/guy-guerriero-dc-205510
"Dr. Guy Guerriero, DC",Chiropractor,Male,French,False,New York,10012,38.0,4.82,4.91,4.86,0,1,https://www.zocdoc.com/doctor/guy-guerriero-dc-205510
"Dr. Mohaned Ahmed, DDS",Dentist,Male,English,False,Brooklyn,11207,23.0,4.78,4.23,4.77,0,0,https://www.zocdoc.com/dentist/mohaned-ahmed-dds-280364
"Dr. Payman Rabiei, DPM",Podiatrist,Male,English,False,Jamaica,11436,144.0,4.59,3.98,4.64,0,0,https://www.zocdoc.com/doctor/payman-rabiei-dpm-12666
"Dr. Payman Rabiei, DPM",Podiatrist,Male,Spanish,False,Jamaica,11436,144.0,4.59,3.98,4.64,0,1,https://www.zocdoc.com/doctor/payman-rabiei-dpm-12666
"Dr. Payman Rabiei, DPM",Podiatrist,Male,Hebrew,False,Jamaica,11436,144.0,4.59,3.98,4.64,0,2,https://www.zocdoc.com/doctor/payman-rabiei-dpm-12666
"Dr. Payman Rabiei, DPM",Podiatrist,Male,Farsi,False,Jamaica,11436,144.0,4.59,3.98,4.64,0,3,https://www.zocdoc.com/doctor/payman-rabiei-dpm-12666
"Dr. Payman Rabiei, DPM",Podiatrist,Male,Yiddish,False,Jamaica,11436,144.0,4.59,3.98,4.64,0,4,https://www.zocdoc.com/doctor/payman-rabiei-dpm-12666
"Jessica Brewer, CDN",Nutritionist,Female,English,True,New York,10010,186.0,4.84,4.89,4.89,0,0,https://www.zocdoc.com/doctor/jessica-brewer-cdn-152240
"Dr. Tessa Gomez, MD",Specialist,Female,English,True,New York,,,5.0,4.33,4.67,0,0,https://www.zocdoc.com/doctor/tessa-gomez-md-197466
